,image_file,fixation_file,image_size,center_index,is_salient
1695,test\data\toronto\fixdens\images\57.jpg,test\data\toronto\fixdens\output\d57.jpg,"(681, 511)","[180, 79]",non_salient
1696,test\data\toronto\fixdens\images\57.jpg,test\data\toronto\fixdens\output\d57.jpg,"(681, 511)","[14, 273]",non_salient
1697,test\data\toronto\fixdens\images\57.jpg,test\data\toronto\fixdens\output\d57.jpg,"(681, 511)","[131, 244]",non_salient
1698,test\data\toronto\fixdens\images\57.jpg,test\data\toronto\fixdens\output\d57.jpg,"(681, 511)","[22, 428]",non_salient
1699,test\data\toronto\fixdens\images\57.jpg,test\data\toronto\fixdens\output\d57.jpg,"(681, 511)","[332, 22]",non_salient
1700,test\data\toronto\fixdens\images\57.jpg,test\data\toronto\fixdens\output\d57.jpg,"(681, 511)","[235, 218]",non_salient
1701,test\data\toronto\fixdens\images\57.jpg,test\data\toronto\fixdens\output\d57.jpg,"(681, 511)","[127, 425]",non_salient
1702,test\data\toronto\fixdens\images\57.jpg,test\data\toronto\fixdens\output\d57.jpg,"(681, 511)","[139, 524]",non_salient
1703,test\data\toronto\fixdens\images\57.jpg,test\data\toronto\fixdens\output\d57.jpg,"(681, 511)","[442, 301]",non_salient
1704,test\data\toronto\fixdens\images\57.jpg,test\data\toronto\fixdens\output\d57.jpg,"(681, 511)","[308, 39]",non_salient
1705,test\data\toronto\fixdens\images\57.jpg,test\data\toronto\fixdens\output\d57.jpg,"(681, 511)","[313, 671]",non_salient
1706,test\data\toronto\fixdens\images\57.jpg,test\data\toronto\fixdens\output\d57.jpg,"(681, 511)","[116, 206]",non_salient
1707,test\data\toronto\fixdens\images\57.jpg,test\data\toronto\fixdens\output\d57.jpg,"(681, 511)","[77, 195]",non_salient
1708,test\data\toronto\fixdens\images\57.jpg,test\data\toronto\fixdens\output\d57.jpg,"(681, 511)","[138, 638]",non_salient
1709,test\data\toronto\fixdens\images\57.jpg,test\data\toronto\fixdens\output\d57.jpg,"(681, 511)","[363, 396]",non_salient
1710,test\data\toronto\fixdens\images\58.jpg,test\data\toronto\fixdens\output\d58.jpg,"(681, 511)","[239, 164]",salient
1711,test\data\toronto\fixdens\images\58.jpg,test\data\toronto\fixdens\output\d58.jpg,"(681, 511)","[219, 157]",salient
1712,test\data\toronto\fixdens\images\58.jpg,test\data\toronto\fixdens\output\d58.jpg,"(681, 511)","[223, 171]",salient
1713,test\data\toronto\fixdens\images\58.jpg,test\data\toronto\fixdens\output\d58.jpg,"(681, 511)","[219, 159]",salient
1714,test\data\toronto\fixdens\images\58.jpg,test\data\toronto\fixdens\output\d58.jpg,"(681, 511)","[242, 157]",salient
1715,test\data\toronto\fixdens\images\58.jpg,test\data\toronto\fixdens\output\d58.jpg,"(681, 511)","[233, 152]",salient
1716,test\data\toronto\fixdens\images\58.jpg,test\data\toronto\fixdens\output\d58.jpg,"(681, 511)","[228, 170]",salient
1717,test\data\toronto\fixdens\images\58.jpg,test\data\toronto\fixdens\output\d58.jpg,"(681, 511)","[216, 162]",salient
1718,test\data\toronto\fixdens\images\58.jpg,test\data\toronto\fixdens\output\d58.jpg,"(681, 511)","[230, 156]",salient
1719,test\data\toronto\fixdens\images\58.jpg,test\data\toronto\fixdens\output\d58.jpg,"(681, 511)","[232, 166]",salient
1720,test\data\toronto\fixdens\images\58.jpg,test\data\toronto\fixdens\output\d58.jpg,"(681, 511)","[395, 284]",non_salient
1721,test\data\toronto\fixdens\images\58.jpg,test\data\toronto\fixdens\output\d58.jpg,"(681, 511)","[227, 268]",non_salient
1722,test\data\toronto\fixdens\images\58.jpg,test\data\toronto\fixdens\output\d58.jpg,"(681, 511)","[388, 648]",non_salient
1723,test\data\toronto\fixdens\images\58.jpg,test\data\toronto\fixdens\output\d58.jpg,"(681, 511)","[485, 474]",non_salient
1724,test\data\toronto\fixdens\images\58.jpg,test\data\toronto\fixdens\output\d58.jpg,"(681, 511)","[25, 262]",non_salient
1725,test\data\toronto\fixdens\images\58.jpg,test\data\toronto\fixdens\output\d58.jpg,"(681, 511)","[87, 78]",non_salient
1726,test\data\toronto\fixdens\images\58.jpg,test\data\toronto\fixdens\output\d58.jpg,"(681, 511)","[335, 515]",non_salient
1727,test\data\toronto\fixdens\images\58.jpg,test\data\toronto\fixdens\output\d58.jpg,"(681, 511)","[1, 204]",non_salient
1728,test\data\toronto\fixdens\images\58.jpg,test\data\toronto\fixdens\output\d58.jpg,"(681, 511)","[485, 148]",non_salient
1729,test\data\toronto\fixdens\images\58.jpg,test\data\toronto\fixdens\output\d58.jpg,"(681, 511)","[360, 572]",non_salient
1730,test\data\toronto\fixdens\images\58.jpg,test\data\toronto\fixdens\output\d58.jpg,"(681, 511)","[181, 517]",non_salient
1731,test\data\toronto\fixdens\images\58.jpg,test\data\toronto\fixdens\output\d58.jpg,"(681, 511)","[54, 339]",non_salient
1732,test\data\toronto\fixdens\images\58.jpg,test\data\toronto\fixdens\output\d58.jpg,"(681, 511)","[226, 634]",non_salient
1733,test\data\toronto\fixdens\images\58.jpg,test\data\toronto\fixdens\output\d58.jpg,"(681, 511)","[471, 155]",non_salient
1734,test\data\toronto\fixdens\images\58.jpg,test\data\toronto\fixdens\output\d58.jpg,"(681, 511)","[438, 210]",non_salient
1735,test\data\toronto\fixdens\images\58.jpg,test\data\toronto\fixdens\output\d58.jpg,"(681, 511)","[136, 142]",non_salient
1736,test\data\toronto\fixdens\images\58.jpg,test\data\toronto\fixdens\output\d58.jpg,"(681, 511)","[398, 375]",non_salient
1737,test\data\toronto\fixdens\images\58.jpg,test\data\toronto\fixdens\output\d58.jpg,"(681, 511)","[449, 53]",non_salient
1738,test\data\toronto\fixdens\images\58.jpg,test\data\toronto\fixdens\output\d58.jpg,"(681, 511)","[76, 646]",non_salient
1739,test\data\toronto\fixdens\images\58.jpg,test\data\toronto\fixdens\output\d58.jpg,"(681, 511)","[94, 468]",non_salient
1740,test\data\toronto\fixdens\images\59.jpg,test\data\toronto\fixdens\output\d59.jpg,"(681, 511)","[253, 98]",salient
1741,test\data\toronto\fixdens\images\59.jpg,test\data\toronto\fixdens\output\d59.jpg,"(681, 511)","[263, 100]",salient
1742,test\data\toronto\fixdens\images\59.jpg,test\data\toronto\fixdens\output\d59.jpg,"(681, 511)","[259, 97]",salient
1743,test\data\toronto\fixdens\images\59.jpg,test\data\toronto\fixdens\output\d59.jpg,"(681, 511)","[257, 107]",salient
1744,test\data\toronto\fixdens\images\59.jpg,test\data\toronto\fixdens\output\d59.jpg,"(681, 511)","[255, 114]",salient
1745,test\data\toronto\fixdens\images\59.jpg,test\data\toronto\fixdens\output\d59.jpg,"(681, 511)","[180, 472]",salient
1746,test\data\toronto\fixdens\images\59.jpg,test\data\toronto\fixdens\output\d59.jpg,"(681, 511)","[185, 477]",salient
1747,test\data\toronto\fixdens\images\59.jpg,test\data\toronto\fixdens\output\d59.jpg,"(681, 511)","[254, 107]",salient
1748,test\data\toronto\fixdens\images\59.jpg,test\data\toronto\fixdens\output\d59.jpg,"(681, 511)","[254, 98]",salient
1749,test\data\toronto\fixdens\images\59.jpg,test\data\toronto\fixdens\output\d59.jpg,"(681, 511)","[252, 116]",salient
1750,test\data\toronto\fixdens\images\59.jpg,test\data\toronto\fixdens\output\d59.jpg,"(681, 511)","[313, 427]",non_salient
1751,test\data\toronto\fixdens\images\59.jpg,test\data\toronto\fixdens\output\d59.jpg,"(681, 511)","[494, 329]",non_salient
1752,test\data\toronto\fixdens\images\59.jpg,test\data\toronto\fixdens\output\d59.jpg,"(681, 511)","[410, 27]",non_salient
1753,test\data\toronto\fixdens\images\59.jpg,test\data\toronto\fixdens\output\d59.jpg,"(681, 511)","[34, 129]",non_salient
1754,test\data\toronto\fixdens\images\59.jpg,test\data\toronto\fixdens\output\d59.jpg,"(681, 511)","[14, 419]",non_salient
1755,test\data\toronto\fixdens\images\59.jpg,test\data\toronto\fixdens\output\d59.jpg,"(681, 511)","[12, 287]",non_salient
1756,test\data\toronto\fixdens\images\59.jpg,test\data\toronto\fixdens\output\d59.jpg,"(681, 511)","[135, 176]",non_salient
1757,test\data\toronto\fixdens\images\59.jpg,test\data\toronto\fixdens\output\d59.jpg,"(681, 511)","[491, 48]",non_salient
1758,test\data\toronto\fixdens\images\59.jpg,test\data\toronto\fixdens\output\d59.jpg,"(681, 511)","[298, 430]",non_salient
1759,test\data\toronto\fixdens\images\59.jpg,test\data\toronto\fixdens\output\d59.jpg,"(681, 511)","[363, 429]",non_salient
1760,test\data\toronto\fixdens\images\59.jpg,test\data\toronto\fixdens\output\d59.jpg,"(681, 511)","[49, 236]",non_salient
1761,test\data\toronto\fixdens\images\59.jpg,test\data\toronto\fixdens\output\d59.jpg,"(681, 511)","[7, 414]",non_salient
1762,test\data\toronto\fixdens\images\59.jpg,test\data\toronto\fixdens\output\d59.jpg,"(681, 511)","[155, 560]",non_salient
1763,test\data\toronto\fixdens\images\59.jpg,test\data\toronto\fixdens\output\d59.jpg,"(681, 511)","[118, 4]",non_salient
1764,test\data\toronto\fixdens\images\59.jpg,test\data\toronto\fixdens\output\d59.jpg,"(681, 511)","[163, 415]",non_salient
1765,test\data\toronto\fixdens\images\59.jpg,test\data\toronto\fixdens\output\d59.jpg,"(681, 511)","[4, 259]",non_salient
1766,test\data\toronto\fixdens\images\59.jpg,test\data\toronto\fixdens\output\d59.jpg,"(681, 511)","[349, 280]",non_salient
1767,test\data\toronto\fixdens\images\59.jpg,test\data\toronto\fixdens\output\d59.jpg,"(681, 511)","[268, 592]",non_salient
1768,test\data\toronto\fixdens\images\59.jpg,test\data\toronto\fixdens\output\d59.jpg,"(681, 511)","[314, 591]",non_salient
1769,test\data\toronto\fixdens\images\59.jpg,test\data\toronto\fixdens\output\d59.jpg,"(681, 511)","[489, 467]",non_salient
1770,test\data\toronto\fixdens\images\60.jpg,test\data\toronto\fixdens\output\d60.jpg,"(681, 511)","[273, 402]",salient
1771,test\data\toronto\fixdens\images\60.jpg,test\data\toronto\fixdens\output\d60.jpg,"(681, 511)","[275, 397]",salient
1772,test\data\toronto\fixdens\images\60.jpg,test\data\toronto\fixdens\output\d60.jpg,"(681, 511)","[257, 376]",salient
1773,test\data\toronto\fixdens\images\60.jpg,test\data\toronto\fixdens\output\d60.jpg,"(681, 511)","[267, 381]",salient
1774,test\data\toronto\fixdens\images\60.jpg,test\data\toronto\fixdens\output\d60.jpg,"(681, 511)","[271, 390]",salient
1775,test\data\toronto\fixdens\images\60.jpg,test\data\toronto\fixdens\output\d60.jpg,"(681, 511)","[252, 399]",salient
1776,test\data\toronto\fixdens\images\60.jpg,test\data\toronto\fixdens\output\d60.jpg,"(681, 511)","[247, 379]",salient
1777,test\data\toronto\fixdens\images\60.jpg,test\data\toronto\fixdens\output\d60.jpg,"(681, 511)","[266, 393]",salient
1778,test\data\toronto\fixdens\images\60.jpg,test\data\toronto\fixdens\output\d60.jpg,"(681, 511)","[263, 406]",salient
1779,test\data\toronto\fixdens\images\60.jpg,test\data\toronto\fixdens\output\d60.jpg,"(681, 511)","[260, 407]",salient
1780,test\data\toronto\fixdens\images\60.jpg,test\data\toronto\fixdens\output\d60.jpg,"(681, 511)","[317, 284]",non_salient
1781,test\data\toronto\fixdens\images\60.jpg,test\data\toronto\fixdens\output\d60.jpg,"(681, 511)","[44, 98]",non_salient
1782,test\data\toronto\fixdens\images\60.jpg,test\data\toronto\fixdens\output\d60.jpg,"(681, 511)","[381, 215]",non_salient
1783,test\data\toronto\fixdens\images\60.jpg,test\data\toronto\fixdens\output\d60.jpg,"(681, 511)","[365, 38]",non_salient
1784,test\data\toronto\fixdens\images\60.jpg,test\data\toronto\fixdens\output\d60.jpg,"(681, 511)","[378, 314]",non_salient
1785,test\data\toronto\fixdens\images\60.jpg,test\data\toronto\fixdens\output\d60.jpg,"(681, 511)","[344, 362]",non_salient
1786,test\data\toronto\fixdens\images\60.jpg,test\data\toronto\fixdens\output\d60.jpg,"(681, 511)","[149, 131]",non_salient
1787,test\data\toronto\fixdens\images\60.jpg,test\data\toronto\fixdens\output\d60.jpg,"(681, 511)","[260, 663]",non_salient
1788,test\data\toronto\fixdens\images\60.jpg,test\data\toronto\fixdens\output\d60.jpg,"(681, 511)","[455, 665]",non_salient
1789,test\data\toronto\fixdens\images\60.jpg,test\data\toronto\fixdens\output\d60.jpg,"(681, 511)","[465, 476]",non_salient
1790,test\data\toronto\fixdens\images\60.jpg,test\data\toronto\fixdens\output\d60.jpg,"(681, 511)","[74, 205]",non_salient
1791,test\data\toronto\fixdens\images\60.jpg,test\data\toronto\fixdens\output\d60.jpg,"(681, 511)","[86, 248]",non_salient
1792,test\data\toronto\fixdens\images\60.jpg,test\data\toronto\fixdens\output\d60.jpg,"(681, 511)","[145, 414]",non_salient
1793,test\data\toronto\fixdens\images\60.jpg,test\data\toronto\fixdens\output\d60.jpg,"(681, 511)","[21, 316]",non_salient
1794,test\data\toronto\fixdens\images\60.jpg,test\data\toronto\fixdens\output\d60.jpg,"(681, 511)","[486, 399]",non_salient
1795,test\data\toronto\fixdens\images\60.jpg,test\data\toronto\fixdens\output\d60.jpg,"(681, 511)","[125, 604]",non_salient
1796,test\data\toronto\fixdens\images\60.jpg,test\data\toronto\fixdens\output\d60.jpg,"(681, 511)","[53, 131]",non_salient
1797,test\data\toronto\fixdens\images\60.jpg,test\data\toronto\fixdens\output\d60.jpg,"(681, 511)","[447, 337]",non_salient
1798,test\data\toronto\fixdens\images\60.jpg,test\data\toronto\fixdens\output\d60.jpg,"(681, 511)","[118, 102]",non_salient
1799,test\data\toronto\fixdens\images\60.jpg,test\data\toronto\fixdens\output\d60.jpg,"(681, 511)","[459, 57]",non_salient
1800,test\data\toronto\fixdens\images\61.jpg,test\data\toronto\fixdens\output\d61.jpg,"(681, 511)","[343, 437]",salient
1801,test\data\toronto\fixdens\images\61.jpg,test\data\toronto\fixdens\output\d61.jpg,"(681, 511)","[352, 451]",salient
1802,test\data\toronto\fixdens\images\61.jpg,test\data\toronto\fixdens\output\d61.jpg,"(681, 511)","[357, 459]",salient
1803,test\data\toronto\fixdens\images\61.jpg,test\data\toronto\fixdens\output\d61.jpg,"(681, 511)","[338, 436]",salient
1804,test\data\toronto\fixdens\images\61.jpg,test\data\toronto\fixdens\output\d61.jpg,"(681, 511)","[351, 461]",salient
1805,test\data\toronto\fixdens\images\61.jpg,test\data\toronto\fixdens\output\d61.jpg,"(681, 511)","[343, 442]",salient
1806,test\data\toronto\fixdens\images\61.jpg,test\data\toronto\fixdens\output\d61.jpg,"(681, 511)","[335, 446]",salient
1807,test\data\toronto\fixdens\images\61.jpg,test\data\toronto\fixdens\output\d61.jpg,"(681, 511)","[334, 453]",salient
1808,test\data\toronto\fixdens\images\61.jpg,test\data\toronto\fixdens\output\d61.jpg,"(681, 511)","[330, 439]",salient
1809,test\data\toronto\fixdens\images\61.jpg,test\data\toronto\fixdens\output\d61.jpg,"(681, 511)","[338, 453]",salient
1810,test\data\toronto\fixdens\images\61.jpg,test\data\toronto\fixdens\output\d61.jpg,"(681, 511)","[100, 249]",non_salient
1811,test\data\toronto\fixdens\images\61.jpg,test\data\toronto\fixdens\output\d61.jpg,"(681, 511)","[274, 163]",non_salient
1812,test\data\toronto\fixdens\images\61.jpg,test\data\toronto\fixdens\output\d61.jpg,"(681, 511)","[251, 1]",non_salient
1813,test\data\toronto\fixdens\images\61.jpg,test\data\toronto\fixdens\output\d61.jpg,"(681, 511)","[268, 181]",non_salient
1814,test\data\toronto\fixdens\images\61.jpg,test\data\toronto\fixdens\output\d61.jpg,"(681, 511)","[163, 143]",non_salient
1815,test\data\toronto\fixdens\images\61.jpg,test\data\toronto\fixdens\output\d61.jpg,"(681, 511)","[500, 572]",non_salient
1816,test\data\toronto\fixdens\images\61.jpg,test\data\toronto\fixdens\output\d61.jpg,"(681, 511)","[290, 549]",non_salient
1817,test\data\toronto\fixdens\images\61.jpg,test\data\toronto\fixdens\output\d61.jpg,"(681, 511)","[142, 621]",non_salient
1818,test\data\toronto\fixdens\images\61.jpg,test\data\toronto\fixdens\output\d61.jpg,"(681, 511)","[148, 122]",non_salient
1819,test\data\toronto\fixdens\images\61.jpg,test\data\toronto\fixdens\output\d61.jpg,"(681, 511)","[166, 459]",non_salient
1820,test\data\toronto\fixdens\images\61.jpg,test\data\toronto\fixdens\output\d61.jpg,"(681, 511)","[336, 556]",non_salient
1821,test\data\toronto\fixdens\images\61.jpg,test\data\toronto\fixdens\output\d61.jpg,"(681, 511)","[315, 668]",non_salient
1822,test\data\toronto\fixdens\images\61.jpg,test\data\toronto\fixdens\output\d61.jpg,"(681, 511)","[313, 598]",non_salient
1823,test\data\toronto\fixdens\images\61.jpg,test\data\toronto\fixdens\output\d61.jpg,"(681, 511)","[351, 71]",non_salient
1824,test\data\toronto\fixdens\images\61.jpg,test\data\toronto\fixdens\output\d61.jpg,"(681, 511)","[272, 259]",non_salient
1825,test\data\toronto\fixdens\images\61.jpg,test\data\toronto\fixdens\output\d61.jpg,"(681, 511)","[332, 75]",non_salient
1826,test\data\toronto\fixdens\images\61.jpg,test\data\toronto\fixdens\output\d61.jpg,"(681, 511)","[227, 394]",non_salient
1827,test\data\toronto\fixdens\images\61.jpg,test\data\toronto\fixdens\output\d61.jpg,"(681, 511)","[162, 50]",non_salient
1828,test\data\toronto\fixdens\images\61.jpg,test\data\toronto\fixdens\output\d61.jpg,"(681, 511)","[69, 102]",non_salient
1829,test\data\toronto\fixdens\images\61.jpg,test\data\toronto\fixdens\output\d61.jpg,"(681, 511)","[204, 632]",non_salient
1830,test\data\toronto\fixdens\images\62.jpg,test\data\toronto\fixdens\output\d62.jpg,"(681, 511)","[241, 517]",salient
1831,test\data\toronto\fixdens\images\62.jpg,test\data\toronto\fixdens\output\d62.jpg,"(681, 511)","[247, 503]",salient
1832,test\data\toronto\fixdens\images\62.jpg,test\data\toronto\fixdens\output\d62.jpg,"(681, 511)","[249, 516]",salient
1833,test\data\toronto\fixdens\images\62.jpg,test\data\toronto\fixdens\output\d62.jpg,"(681, 511)","[246, 512]",salient
1834,test\data\toronto\fixdens\images\62.jpg,test\data\toronto\fixdens\output\d62.jpg,"(681, 511)","[258, 505]",salient
1835,test\data\toronto\fixdens\images\62.jpg,test\data\toronto\fixdens\output\d62.jpg,"(681, 511)","[257, 513]",salient
1836,test\data\toronto\fixdens\images\62.jpg,test\data\toronto\fixdens\output\d62.jpg,"(681, 511)","[260, 510]",salient
1837,test\data\toronto\fixdens\images\62.jpg,test\data\toronto\fixdens\output\d62.jpg,"(681, 511)","[254, 516]",salient
1838,test\data\toronto\fixdens\images\62.jpg,test\data\toronto\fixdens\output\d62.jpg,"(681, 511)","[248, 519]",salient
1839,test\data\toronto\fixdens\images\62.jpg,test\data\toronto\fixdens\output\d62.jpg,"(681, 511)","[246, 521]",salient
1840,test\data\toronto\fixdens\images\62.jpg,test\data\toronto\fixdens\output\d62.jpg,"(681, 511)","[460, 113]",non_salient
1841,test\data\toronto\fixdens\images\62.jpg,test\data\toronto\fixdens\output\d62.jpg,"(681, 511)","[357, 141]",non_salient
1842,test\data\toronto\fixdens\images\62.jpg,test\data\toronto\fixdens\output\d62.jpg,"(681, 511)","[14, 20]",non_salient
1843,test\data\toronto\fixdens\images\62.jpg,test\data\toronto\fixdens\output\d62.jpg,"(681, 511)","[252, 405]",non_salient
1844,test\data\toronto\fixdens\images\62.jpg,test\data\toronto\fixdens\output\d62.jpg,"(681, 511)","[248, 116]",non_salient
1845,test\data\toronto\fixdens\images\62.jpg,test\data\toronto\fixdens\output\d62.jpg,"(681, 511)","[422, 358]",non_salient
1846,test\data\toronto\fixdens\images\62.jpg,test\data\toronto\fixdens\output\d62.jpg,"(681, 511)","[321, 125]",non_salient
1847,test\data\toronto\fixdens\images\62.jpg,test\data\toronto\fixdens\output\d62.jpg,"(681, 511)","[235, 338]",non_salient
1848,test\data\toronto\fixdens\images\62.jpg,test\data\toronto\fixdens\output\d62.jpg,"(681, 511)","[82, 480]",non_salient
1849,test\data\toronto\fixdens\images\62.jpg,test\data\toronto\fixdens\output\d62.jpg,"(681, 511)","[124, 256]",non_salient
